"","id","name","type","address","street_one","street_two","city","state","zip_code","location_description","date_from","date_to","open_time1","close_time1","open_time2","close_time2","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","SNAP","WIC","FMNP","fresh_produce.healthy","MRFEI_score","latitude","longitude"
"1567",NA,"Gk Foodmart Inc.",NA,"1026 Walnut St Ste 1",NA,NA,"Mckeesport","PA",15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.345345,-79.863747
"1568",NA,"Buttermilk Hollow Foodland",NA,"4647 Buttermilk Hollow Rd NA",NA,NA,"West Mifflin","PA",15122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.361752,-79.9076
"1569",NA,"Green Tree Farmer's Market In The Park",NA,"905 Greentree Rd NA",NA,NA,"Pittsburgh","PA",15220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.422939,-80.044937
"1570",NA,"Brownsville Road Foodland",NA,"1119 Brownsville Rd NA",NA,NA,"Pittsburgh","PA",15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.404678,-79.990402
"1571",NA,"Clairton Farmers Market",NA,"412 Saint Clair Ave NA",NA,NA,"Clairton","PA",15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.292633,-79.883789
"1572",NA,"WEISS MEATS",NA,"100 Terence Dr NA",NA,NA,"Pittsburgh","PA",15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.331169,-79.972748
"1573",NA,"Speedy Food Mart",NA,"557 James St NA",NA,NA,"Turtle Creek","PA",15145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.41238,-79.81855
"1574",NA,"Giant Eagle 45",NA,"9805 McKnight Rd Ste 6",NA,NA,"Pittsburgh","PA",15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.585663,-80.036606
"1575",NA,"Family Dollar 11688",NA,"1200 Swissvale Ave NA",NA,NA,"Pittsburgh","PA",15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.443134,-79.876694
"1576",NA,"Dollar Tree 7202",NA,"2860 Wildwood Road Ext NA",NA,NA,"Allison Park","PA",15101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.590294,-79.946892
"1577",NA,"7-eleven Store 2701 36191A",NA,"8136 Ohio River Blvd NA",NA,NA,"Pittsburgh","PA",15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.510258,-80.094368
"1578",NA,"CIO Stores, LLC 18 18",NA,"5340 Perry Hwy NA",NA,NA,"Pittsburgh","PA",15229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.510017,-80.029587
"1579",NA,"Giant Eagle 17",NA,"6320 Shakespeare St NA",NA,NA,"Pittsburgh","PA",15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.459026,-79.920929
"1580",NA,"CoGo's 801",NA,"1709 Saw Mill Run Blvd NA",NA,NA,"Pittsburgh","PA",15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.396244,-79.99807
"1581",NA,"Galaxy Supermarket Inc",NA,"801 Broadway Ave NA",NA,NA,"McKees Rocks","PA",15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.472935,-80.074753
"1582",NA,"Dhale Market Inc",NA,"811 Wood St NA",NA,NA,"Pittsburgh","PA",15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.442406,-79.885498
"1583",NA,"7-Eleven Store 2701-36205J 36205J",NA,"6016 Saltsburg Rd NA",NA,NA,"Verona","PA",15147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.483887,-79.820694
"1584",NA,"CoGo's 777",NA,"20 Bailey Ave NA",NA,NA,"Pittsburgh","PA",15211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.426968,-80.005051
"1585",NA,"Family Dollar 11387",NA,"8184 Frankstown Ave NA",NA,NA,"Pittsburgh","PA",15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.45509,-79.881325
"1586",NA,"FUZZY'S MARKET",NA,"426 6th St NA",NA,NA,"Glassport","PA",15045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.325966,-79.889977
"1587",NA,"Desi Market",NA,"2122 Brownsville Rd Ste 1",NA,NA,"Pittsburgh","PA",15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.392368,-79.986649
"1588",NA,"Oakland Farmers Market",NA,"8889 Schenley Drive Extension NA",NA,NA,"Pittsburgh","PA",15260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.442947,-79.951889
"1589",NA,"Family Dollar 11692",NA,"3210 Brighton Rd NA",NA,NA,"Pittsburgh","PA",15212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.475876,-80.031197
"1590",NA,"MANTSCH BLUE BONNET BAKERY",NA,"338 E 8th Ave NA",NA,NA,"Homestead","PA",15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.408653,-79.907669
"1591",NA,"ROBERT WHOLEY CO., INC.",NA,"1711 Penn Ave NA",NA,NA,"Pittsburgh","PA",15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.449944,-79.985756
"1592",NA,"Sheetz 629",NA,"5554 Steubenville Pike NA",NA,NA,"McKees Rocks","PA",15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.450958,-80.127953
"1593",NA,"White Oak Giant Eagle",NA,"2001 Lincoln Way NA",NA,NA,"White Oak","PA",15131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.337402,-79.80867
"1594",NA,"Dollar General Store 18057",NA,"93 Joseph St NA",NA,NA,"Pittsburgh","PA",15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.389996,-79.965088
"1595",NA,"CoGo's 817",NA,"2800 Brownsville Rd NA",NA,NA,"Pittsburgh","PA",15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.383484,-79.977242
"1596",NA,"Sheetz 631",NA,"1002 California Ave NA",NA,NA,"Natrona Heights","PA",15065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.618546,-79.73246
"1597",NA,"Suluv Deli & Grocery Inc. 1",NA,"1303 Brownsville Rd NA",NA,NA,"Pittsburgh","PA",15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.402664,-79.989548
"1598",NA,"KUHNS MARKET",NA,"661 Lincoln Ave NA",NA,NA,"Bellevue","PA",15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.497795,-80.060165
"1599",NA,"Bellevue Farmers Market",NA,"34 N Balph Ave NA",NA,NA,"Pittsburgh","PA",15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4967,-80.054756
"1600",NA,"Dollar General 17870",NA,"420 Scenery Dr NA",NA,NA,"Elizabeth","PA",15037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.276772,-79.837517
"1601",NA,"Hair Land Inc",NA,"723 Penn Ave NA",NA,NA,"Wilkinsburg","PA",15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.443436,-79.883888
"1602",NA,"Safran s Super Market",NA,"429 Walnut St NA",NA,NA,"Sewickley","PA",15143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.540813,-80.182083
"1603",NA,"Shree Anika Inc",NA,"2700 Mosside Blvd NA",NA,NA,"Monroeville","PA",15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.434181,-79.75354
"1604",NA,"DELI-ICIOUS CATERING INC",NA,"500 Station St NA",NA,NA,"Wilmerding","PA",15148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.393288,-79.810013
"1605",NA,"Market On Lincoln Ave Inc",NA,"1407 Lincoln Ave NA",NA,NA,"Pittsburgh","PA",15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.46817,-79.89679
"1606",NA,"Sweet Panda Asian Market",NA,"114 S 23rd St NA",NA,NA,"Pittsburgh","PA",15203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.427517,-79.973145
"1607",NA,"7-eleven Store 2701-36138a 36138A",NA,"740 W Ingomar Rd NA",NA,NA,"Pittsburgh","PA",15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.581589,-80.055038
"1608",NA,"Pittsburgh Urban Gardening Project",NA,"1612 E Steuben St NA",NA,NA,"Pittsburgh","PA",15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.443726,-80.056137
"1609",NA,"Speedway 2926",NA,"222 State St NA",NA,NA,"Clairton","PA",15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.299042,-79.875786
"1610",NA,"Dollar General 17869",NA,"2610 S Braddock Ave NA",NA,NA,"Swissvale","PA",15218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.414993,-79.876747
"1611",NA,"CVS 4051",NA,"1740 Washington Rd NA",NA,NA,"Pittsburgh","PA",15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.347225,-80.05468
"1612",NA,"Dollar General 19273",NA,"3600 Walnut St NA",NA,NA,"McKeesport","PA",15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.327644,-79.840454
"1613",NA,"Dollar General 19008",NA,"1215 Brighton Rd NA",NA,NA,"Pittsburgh","PA",15233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.454773,-80.014885
"1614",NA,"Kingz Korner Market",NA,"1417 N Lang Ave NA",NA,NA,"Pittsburgh","PA",15208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.462612,-79.897598
"1615",NA,"Cousins Market",NA,"1694 Laketon Rd NA",NA,NA,"Pittsburgh","PA",15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.449059,-79.867775
"1616",NA,"Sams Market Inc",NA,"7356 Stranahan St NA",NA,NA,"Pittsburgh","PA",15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.461655,-79.889992
"1617",NA,"Stop N Shop",NA,"322 Helen St NA",NA,NA,"McKees Rocks","PA",15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.474674,-80.057808
"1618",NA,"Arlington Mart Llc",NA,"2208 Arlington Ave NA",NA,NA,"Pittsburgh","PA",15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.417149,-79.975533
"1619",NA,"Clairton Mini Mart Inc",NA,"540 Saint Clair Ave NA",NA,NA,"Clairton","PA",15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.293232,-79.887077
"1620",NA,"Family Dollar 11553",NA,"1111 Lincoln Ave NA",NA,NA,"Pittsburgh","PA",15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.464329,-79.900467
"1621",NA,"Family Dollar 11940",NA,"1211 Chartiers Ave NA",NA,NA,"Pittsburgh","PA",15220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.44598,-80.0439
"1622",NA,"Sunoco Cheswick",NA,"1001 Pittsburgh St NA",NA,NA,"Cheswick","PA",15024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.540886,-79.807198
"1623",NA,"Keystone Mini Mart Inc",NA,"932 Penn Ave NA",NA,NA,"Turtle Creek","PA",15145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.404022,-79.824615
"1624",NA,"Salem Market & Grill",NA,"2923 Penn Ave NA",NA,NA,"Pittsburgh","PA",15201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.458275,-79.973602
"1625",NA,"Aspinwall Sunoco",NA,"304 Freeport Rd NA",NA,NA,"Aspinwall","PA",15215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.489418,-79.903305
"1626",NA,"Kesari Petro Inc",NA,"100 Rochester Rd NA",NA,NA,"West View","PA",15229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.52076,-80.025047
"1627",NA,"Tbones Marketplace",NA,"100 VIP Dr Ste 101",NA,NA,"Wexford","PA",15090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.616528,-80.093468
"1628",NA,"Par Mar Store 81",NA,"921 Brodhead Rd NA",NA,NA,"Coraopolis","PA",15108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.517426,-80.221893
"1629",NA,"Brooklyn 2 Market Inc",NA,"7926 Frankstown Ave NA",NA,NA,"Pittsburgh","PA",15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.455254,-79.884956
"1630",NA,"Go Go's Market",NA,"5001 2nd Ave NA",NA,NA,"Pittsburgh","PA",15207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.408428,-79.943611
"1631",NA,"Dee's Market",NA,"1116 Bell Ave NA",NA,NA,"Braddock","PA",15104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.400944,-79.859482
"1632",NA,"Discount 3 Inc",NA,"1910 Monongahela Ave NA",NA,NA,"Pittsburgh","PA",15218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.421558,-79.890213
"1633",NA,"Dollar General 19007",NA,"700 E Warrington Ave NA",NA,NA,"Pittsburgh","PA",15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.421753,-79.995491
"1634",NA,"Dollar General 19267",NA,"123 N Sheridan Ave NA",NA,NA,"East Liberty","PA",15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.461559,-79.923409
"1635",NA,"Dollar General 19281",NA,"7402 Church St NA",NA,NA,"Swissvale","PA",15218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.421944,-79.890114
"1636",NA,"Giant Eagle 69",NA,"9001 Frankstown Rd NA",NA,NA,"Pittsburgh","PA",15235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.461311,-79.865471
"1637",NA,"Smithfield News",NA,"115 Smithfield St NA",NA,NA,"Pittsburgh","PA",15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.437382,-80.000557
"1638",NA,"News Corner Store",NA,"A15 Monroeville Mall NA",NA,NA,"Monroeville","PA",15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.43055,-79.79483
"1639",NA,"Aldi 60",NA,"1040 Village Center Dr NA",NA,NA,"Tarentum","PA",15084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.567204,-79.802254
"1640",NA,"Edgewood Avenue Express Inc. Convenienc",NA,"253 Edgewood Ave NA",NA,NA,"Pittsburgh","PA",15218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.43026,-79.884354
"1641",NA,"Deep Oil Corporation",NA,"2105 Walnut St NA",NA,NA,"McKeesport","PA",15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.336369,-79.852737
"1642",NA,"7-eleven Store 2701 36185A",NA,"2269 Noblestown Rd NA",NA,NA,"Pittsburgh","PA",15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4282,-80.05352
"1643",NA,"51 Express Mart",NA,"5150 Clairton Blvd NA",NA,NA,"Pittsburgh","PA",15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.344852,-79.972794
"1644",NA,"Shubhshrey Inc",NA,"600 Lysle Blvd NA",NA,NA,"McKeesport","PA",15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.352047,-79.859253
"1645",NA,"Nataliya  European  Food  Market  Inc",NA,"4370 Murray Ave Ste 1",NA,NA,"Pittsburgh","PA",15217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.41996,-79.928391
"1646",NA,"Tiger Mart",NA,"5700 Homeville Rd NA",NA,NA,"West Mifflin","PA",15122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.367657,-79.871895
"1647",NA,"Dollar General 18694",NA,"1517 State Route 51 NA",NA,NA,"Clairton","PA",15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.299698,-79.9216
"1648",NA,"Lnc Store  9, Pitcairn Sunoco",NA,"479 Broadway NA",NA,NA,"Pitcairn","PA",15140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.401695,-79.778191
"1649",NA,"7-eleven Store 2701 36192A",NA,"650 Clairton Blvd NA",NA,NA,"Pittsburgh","PA",15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.328899,-79.945061
"1650",NA,"Glassmere Food Mart 255",NA,"627 Pittsburgh St NA",NA,NA,"Springdale","PA",15144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.541092,-79.783051
"1651",NA,"Combo Mini Mart & Pizza Llc",NA,"1235 Muldowney Ave NA",NA,NA,"Pittsburgh","PA",15207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.368702,-79.914154
"1652",NA,"Penns Corner Farm Alliance",NA,"150 54th St NA",NA,NA,"Pittsburgh","PA",15201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.482929,-79.951393
"1653",NA,"Nabiha And Eman Llc",NA,"4411 Wm Penn Hwy NA",NA,NA,"Monroeville","PA",15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.408699,-79.722176
"1654",NA,"The Open Door Presbyterian Church",NA,"601 N Aiken Ave NA",NA,NA,"Pittsburgh","PA",15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.470886,-79.932655
"1655",NA,"Par Mar Store 88",NA,"431 W 7th Ave NA",NA,NA,"Homestead","PA",15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.402348,-79.917999
"1656",NA,"Bipasha Clothing & Grocery Llc",NA,"1902 Brownsville Rd NA",NA,NA,"Pittsburgh","PA",15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.396008,-79.987305
"1657",NA,"Par Mar Store 90",NA,"7021 Steubenville Pike NA",NA,NA,"Oakdale","PA",15071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.444153,-80.174416
"1658",NA,"7-eleven Store 2701 36145B",NA,"643 Liberty Ave NA",NA,NA,"Pittsburgh","PA",15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.442364,-80.000259
"1659",NA,"GetGo 3147",NA,"1599 S Braddock Ave NA",NA,NA,"Pittsburgh","PA",15218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.427689,-79.891106
"1660",NA,"Jacks Market + Coffee Shop",NA,"245 E 8th Ave NA",NA,NA,"Homestead","PA",15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.407799,-79.909447
"1661",NA,"Fayad Enterprise Inc",NA,"2929 Saw Mill Run Blvd NA",NA,NA,"Pittsburgh","PA",15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.377151,-79.98613
"1662",NA,"APlus 40164",NA,"1710 Washington Rd NA",NA,NA,"Pittsburgh","PA",15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.347973,-80.053047
"1663",NA,"APlus 40135",NA,"339 Cochran Rd NA",NA,NA,"Pittsburgh","PA",15228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.382664,-80.052414
"1664",NA,"Aplus 40224",NA,"4639 Clairton Blvd NA",NA,NA,"Pittsburgh","PA",15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.355904,-79.979805
"1665",NA,"Aplus 40166",NA,"4528 Ohio River Blvd NA",NA,NA,"Pittsburgh","PA",15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.49202,-80.061562
"1666",NA,"Unimart",NA,"551 N State St NA",NA,NA,"Clairton","PA",15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.309601,-79.890945
"1667",NA,"Monroeville Grocery Llc",NA,"312 Mall Blvd NA",NA,NA,"Monroeville","PA",15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.434807,-79.786293
"1668",NA,"Avalon Mart 2",NA,"632 California Ave NA",NA,NA,"Pittsburgh","PA",15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.501339,-80.067924
"1669",NA,"The Quick Serve",NA,"400 Union Ave NA",NA,NA,"Bellevue","PA",15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.505806,-80.06144
"1670",NA,"7 Eleven 36127H",NA,"137 Clever Rd NA",NA,NA,"McKees Rocks","PA",15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.467995,-80.104538
"1671",NA,"Podmilsaks Market Llc",NA,"200 Herron Ave NA",NA,NA,"Cheswick","PA",15024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.542793,-79.815094
"1672",NA,"Premier Stations Inc.",NA,"2873 W Liberty Ave NA",NA,NA,"Pittsburgh","PA",15216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.395584,-80.033348
"1673",NA,"Six Guys Grocers, Inc",NA,"10293 Perry Hwy NA",NA,NA,"Wexford","PA",15090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.603165,-80.050072
"1674",NA,"Fresh Thyme Farmers Market 451BDG",NA,"1155 Washington Pk Ste 38",NA,NA,"Bridgeville","PA",15017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.368591,-80.102608
"1675",NA,"Fresh Thyme Farmers Market 452PLH",NA,"665 Clairton Blvd NA",NA,NA,"Pittsburgh","PA",15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.329353,-79.945076
"1676",NA,"Roadside Distributors, Inc",NA,"188 Butler St NA",NA,NA,"Pittsburgh","PA",15223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.493336,-79.948311
"1677",NA,"Mckees Mart",NA,"713 Chartiers Ave NA",NA,NA,"McKees Rocks","PA",15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.465656,-80.062141
